harmonico,amplitude,angulo
10.008333,100,0
10.016667,100,0
10.025,100,0
10.033333,100,0
10.041667,100,0
10.05,100,0
10.058333,100,0
10.066667,100,0
10.075,100,0
10.083333,100,0
10.091667,100,0
10.1,100,0
10.108333,100,0
10.116667,100,0
10.125,100,0
10.133333,100,0
10.141667,100,0
10.15,100,0
10.158333,100,0
10.166667,100,0
10.175,100,0
10.183333,100,0
10.191667,100,0
10.2,100,0
10.208333,100,0
10.216667,100,0
10.225,100,0
10.233333,100,0
10.241667,100,0
10.25,100,0
10.258333,100,0
10.266667,100,0
10.275,100,0
10.283333,100,0
10.291667,100,0
10.3,100,0
10.308333,100,0
10.316667,100,0
10.325,100,0
10.333333,100,0
10.341667,100,0
10.35,100,0
10.358333,100,0
10.366667,100,0
10.375,100,0
10.383333,100,0
10.391667,100,0
10.4,100,0
10.408333,100,0
10.416667,100,0
10.425,100,0
10.433333,100,0
10.441667,100,0
10.45,100,0
10.458333,100,0
10.466667,100,0
10.475,100,0
10.483333,100,0
10.491667,100,0
10.5,100,0
10.508333,100,0
10.516667,100,0
10.525,100,0
10.533333,100,0
10.541667,100,0
10.55,100,0
10.558333,100,0
10.566667,100,0
10.575,100,0
10.583333,100,0
10.591667,100,0
10.6,100,0
10.608333,100,0
10.616667,100,0
10.625,100,0
10.633333,100,0
10.641667,100,0
10.65,100,0
10.658333,100,0
10.666667,100,0
10.675,100,0
10.683333,100,0
10.691667,100,0
10.7,100,0
10.708333,100,0
10.716667,100,0
10.725,100,0
10.733333,100,0
10.741667,100,0
10.75,100,0
10.758333,100,0
10.766667,100,0
10.775,100,0
10.783333,100,0
10.791667,100,0
10.8,100,0
10.808333,100,0
10.816667,100,0
10.825,100,0
10.833333,100,0
10.841667,100,0
10.85,100,0
10.858333,100,0
10.866667,100,0
10.875,100,0
10.883333,100,0
10.891667,100,0
10.9,100,0
10.908333,100,0
10.916667,100,0
10.925,100,0
10.933333,100,0
10.941667,100,0
10.95,100,0
10.958333,100,0
10.966667,100,0
10.975,100,0
10.983333,100,0
10.991667,100,0
11.0,100,0
11.008333,100,0
11.016667,100,0
11.025,100,0
11.033333,100,0
11.041667,100,0
11.05,100,0
11.058333,100,0
11.066667,100,0
11.075,100,0
11.083333,100,0
11.091667,100,0
11.1,100,0
11.108333,100,0
11.116667,100,0
11.125,100,0
11.133333,100,0
11.141667,100,0
11.15,100,0
11.158333,100,0
11.166667,100,0
11.175,100,0
11.183333,100,0
11.191667,100,0
11.2,100,0
11.208333,100,0
11.216667,100,0
11.225,100,0
11.233333,100,0
11.241667,100,0
11.25,100,0
11.258333,100,0
11.266667,100,0
11.275,100,0
11.283333,100,0
11.291667,100,0
11.3,100,0
11.308333,100,0
11.316667,100,0
11.325,100,0
11.333333,100,0
11.341667,100,0
11.35,100,0
11.358333,100,0
11.366667,100,0
11.375,100,0
11.383333,100,0
11.391667,100,0
11.4,100,0
11.408333,100,0
11.416667,100,0
11.425,100,0
11.433333,100,0
11.441667,100,0
11.45,100,0
11.458333,100,0
11.466667,100,0
11.475,100,0
11.483333,100,0
11.491667,100,0
11.5,100,0
11.508333,100,0
11.516667,100,0
11.525,100,0
11.533333,100,0
11.541667,100,0
11.55,100,0
11.558333,100,0
11.566667,100,0
11.575,100,0
11.583333,100,0
11.591667,100,0
11.6,100,0
11.608333,100,0
11.616667,100,0
11.625,100,0
11.633333,100,0
11.641667,100,0
11.65,100,0
11.658333,100,0
11.666667,100,0
11.675,100,0
11.683333,100,0
11.691667,100,0
11.7,100,0
11.708333,100,0
11.716667,100,0
11.725,100,0
11.733333,100,0
11.741667,100,0
11.75,100,0
11.758333,100,0
11.766667,100,0
11.775,100,0
11.783333,100,0
11.791667,100,0
11.8,100,0
11.808333,100,0
11.816667,100,0
11.825,100,0
11.833333,100,0
11.841667,100,0
11.85,100,0
11.858333,100,0
11.866667,100,0
11.875,100,0
11.883333,100,0
11.891667,100,0
11.9,100,0
11.908333,100,0
11.916667,100,0
11.925,100,0
11.933333,100,0
11.941667,100,0
11.95,100,0
11.958333,100,0
11.966667,100,0
11.975,100,0
11.983333,100,0
11.991667,100,0
12.0,100,0
12.008333,100,0
12.016667,100,0
12.025,100,0
12.033333,100,0
12.041667,100,0
12.05,100,0
12.058333,100,0
12.066667,100,0
12.075,100,0
12.083333,100,0
12.091667,100,0
12.1,100,0
12.108333,100,0
12.116667,100,0
12.125,100,0
12.133333,100,0
12.141667,100,0
12.15,100,0
12.158333,100,0
12.166667,100,0
12.175,100,0
12.183333,100,0
12.191667,100,0
12.2,100,0
12.208333,100,0
12.216667,100,0
12.225,100,0
12.233333,100,0
12.241667,100,0
12.25,100,0
12.258333,100,0
12.266667,100,0
12.275,100,0
12.283333,100,0
12.291667,100,0
12.3,100,0
12.308333,100,0
12.316667,100,0
12.325,100,0
12.333333,100,0
12.341667,100,0
12.35,100,0
12.358333,100,0
12.366667,100,0
12.375,100,0
12.383333,100,0
12.391667,100,0
12.4,100,0
12.408333,100,0
12.416667,100,0
12.425,100,0
12.433333,100,0
12.441667,100,0
12.45,100,0
12.458333,100,0
12.466667,100,0
12.475,100,0
12.483333,100,0
12.491667,100,0
12.5,100,0
12.508333,100,0
12.516667,100,0
12.525,100,0
12.533333,100,0
12.541667,100,0
12.55,100,0
12.558333,100,0
12.566667,100,0
12.575,100,0
12.583333,100,0
12.591667,100,0
12.6,100,0
12.608333,100,0
12.616667,100,0
12.625,100,0
12.633333,100,0
12.641667,100,0
12.65,100,0
12.658333,100,0
12.666667,100,0
12.675,100,0
12.683333,100,0
12.691667,100,0
12.7,100,0
12.708333,100,0
12.716667,100,0
12.725,100,0
12.733333,100,0
12.741667,100,0
12.75,100,0
12.758333,100,0
12.766667,100,0
12.775,100,0
12.783333,100,0
12.791667,100,0
12.8,100,0
12.808333,100,0
12.816667,100,0
12.825,100,0
12.833333,100,0
12.841667,100,0
12.85,100,0
12.858333,100,0
12.866667,100,0
12.875,100,0
12.883333,100,0
12.891667,100,0
12.9,100,0
12.908333,100,0
12.916667,100,0
12.925,100,0
12.933333,100,0
12.941667,100,0
12.95,100,0
12.958333,100,0
12.966667,100,0
12.975,100,0
12.983333,100,0
12.991667,100,0
13.0,100,0
13.008333,100,0
13.016667,100,0
13.025,100,0
13.033333,100,0
13.041667,100,0
13.05,100,0
13.058333,100,0
13.066667,100,0
13.075,100,0
13.083333,100,0
13.091667,100,0
13.1,100,0
13.108333,100,0
13.116667,100,0
13.125,100,0
13.133333,100,0
13.141667,100,0
13.15,100,0
13.158333,100,0
13.166667,100,0
13.175,100,0
13.183333,100,0
13.191667,100,0
13.2,100,0
13.208333,100,0
13.216667,100,0
13.225,100,0
13.233333,100,0
13.241667,100,0
13.25,100,0
13.258333,100,0
13.266667,100,0
13.275,100,0
13.283333,100,0
13.291667,100,0
13.3,100,0
13.308333,100,0
13.316667,100,0
13.325,100,0
13.333333,100,0
13.341667,100,0
13.35,100,0
13.358333,100,0
13.366667,100,0
13.375,100,0
13.383333,100,0
13.391667,100,0
13.4,100,0
13.408333,100,0
13.416667,100,0
13.425,100,0
13.433333,100,0
13.441667,100,0
13.45,100,0
13.458333,100,0
13.466667,100,0
13.475,100,0
13.483333,100,0
13.491667,100,0
13.5,100,0
13.508333,100,0
13.516667,100,0
13.525,100,0
13.533333,100,0
13.541667,100,0
13.55,100,0
13.558333,100,0
13.566667,100,0
13.575,100,0
13.583333,100,0
13.591667,100,0
13.6,100,0
13.608333,100,0
13.616667,100,0
13.625,100,0
13.633333,100,0
13.641667,100,0
13.65,100,0
13.658333,100,0
